# Data acquisitions by iteration (iter npts x y)
 -1.0000000000E+00  1.0000000000E+00      -5.0000000000E+01 -5.0000000000E+01  3.5142900000E+01
  0.0000000000E+00  2.0000000000E+00       1.0000000000E+01  1.3000000000E+02  3.3175600000E+01
  1.0000000000E+00  3.0000000000E+00      -8.0041666367E+00  1.2846499077E+02  3.3047500000E+01
  2.0000000000E+00  4.0000000000E+00      -2.3951044912E+00  1.8935863011E+02  3.7968500000E+01
  3.0000000000E+00  5.0000000000E+00       8.6269432347E-01  9.4958547546E+01  2.7961300000E+01
  4.0000000000E+00  6.0000000000E+00      -5.8587319970E-01  5.8866154714E+01  2.3699300000E+01
  5.0000000000E+00  7.0000000000E+00       1.5310156241E+01  3.6029488710E+01  2.5048100000E+01
  6.0000000000E+00  8.0000000000E+00      -5.2932391511E+00  5.1835508256E+00  3.0340100000E+01
  7.0000000000E+00  9.0000000000E+00       4.3453709496E+01  6.3529444141E+01  2.0839500000E+01
  8.0000000000E+00  1.0000000000E+01      -4.6305092312E+01  6.2065930714E+01  2.0411800000E+01
  9.0000000000E+00  1.1000000000E+01       6.1451977102E+01  9.5492561478E+01  2.3808500000E+01
  1.0000000000E+01  1.2000000000E+01       5.8531247210E+01  3.7878377788E+01  2.1697600000E+01
  1.1000000000E+01  1.3000000000E+01      -3.0199271559E+01  4.9858195662E+01  2.2085800000E+01
  1.2000000000E+01  1.4000000000E+01       5.8856241680E+01  6.1093902993E+01  2.0057600000E+01
  1.3000000000E+01  1.5000000000E+01      -5.0000000000E+01  5.3051691063E+01  2.0405700000E+01
  1.4000000000E+01  1.6000000000E+01       5.7835822851E+01  5.6703496194E+01  2.0108700000E+01
  1.5000000000E+01  1.7000000000E+01       6.2819812451E+01  6.0207671546E+01  2.0042700000E+01
  1.6000000000E+01  1.8000000000E+01       2.9410761440E+01  2.5457500463E+02  3.9799700000E+01
  1.7000000000E+01  1.9000000000E+01       6.5164489315E+01  2.1088814973E+02  3.5355600000E+01
  1.8000000000E+01  2.0000000000E+01      -2.1251334336E+01  2.5759499077E+02  3.8887300000E+01
  1.9000000000E+01  2.1000000000E+01       1.7619761165E+01 -5.0000000000E+01  4.1627100000E+01
  2.0000000000E+01  2.2000000000E+01       4.1609861860E+01  1.7315116995E+02  3.4084800000E+01
  2.1000000000E+01  2.3000000000E+01      -3.8339814480E+01  1.6748278536E+02  3.3791800000E+01
  2.2000000000E+01  2.4000000000E+01      -1.8068887796E+01 -5.0000000000E+01  4.2130000000E+01
  2.3000000000E+01  2.5000000000E+01       6.1290332177E+01  5.9467121341E+01  2.0038700000E+01
  2.4000000000E+01  2.6000000000E+01       5.9039722606E+01  2.6897219375E+02  3.7178200000E+01
  2.5000000000E+01  2.7000000000E+01       3.8171966753E+01 -1.7492290134E+01  3.1178000000E+01
  2.6000000000E+01  2.8000000000E+01       2.1862552614E+01  2.1413717612E+02  3.8029000000E+01
  2.7000000000E+01  2.9000000000E+01      -3.6516187643E+01 -1.1991866344E+01  3.1186000000E+01
  2.8000000000E+01  3.0000000000E+01       2.4052086122E+00  2.7404616302E+02  4.3545000000E+01
  2.9000000000E+01  3.1000000000E+01      -7.4182840848E+00  2.2697522877E+02  3.9149400000E+01
  3.0000000000E+01  3.2000000000E+01       5.8992227627E+01  1.4300421558E+02  3.0353800000E+01
  3.1000000000E+01  3.3000000000E+01       4.0966117103E+01  2.9460062833E+02  3.8620800000E+01
  3.2000000000E+01  3.4000000000E+01       4.6466869211E+01  2.2947676932E+02  3.6503500000E+01
  3.3000000000E+01  3.5000000000E+01      -2.6686388735E+01  2.0495705767E+02  3.7075100000E+01
  3.4000000000E+01  3.6000000000E+01       3.6533965386E+01  1.1989532567E+02  2.9142700000E+01
  3.5000000000E+01  3.7000000000E+01      -4.3144373332E+01  2.3701457752E+02  3.6605400000E+01
  3.6000000000E+01  3.8000000000E+01      -3.5338169137E+01  1.2369730231E+02  2.9459300000E+01
  3.7000000000E+01  3.9000000000E+01      -3.5679691791E+01  2.8665596943E+02  3.7832900000E+01
  3.8000000000E+01  4.0000000000E+01       2.0353427637E+01 -1.1178275892E+00  3.0379800000E+01
  3.9000000000E+01  4.1000000000E+01       3.7008754727E-01 -2.5461752164E+01  3.6759800000E+01
  4.0000000000E+01  4.2000000000E+01      -5.0000000000E+01 -7.4043648182E-02  2.7943400000E+01
  4.1000000000E+01  4.3000000000E+01       1.6928509230E+01  1.5949902212E+02  3.5190800000E+01
  4.2000000000E+01  4.4000000000E+01      -2.3641121381E+01  9.6439315149E+01  2.6391000000E+01
  4.3000000000E+01  4.5000000000E+01      -1.5383583619E+01  1.5810734630E+02  3.5220300000E+01
  4.4000000000E+01  4.6000000000E+01      -3.1176083054E+01  1.4275105284E+01  2.6960900000E+01
  4.5000000000E+01  4.7000000000E+01       9.3847306159E+00  2.4340772040E+02  3.9928100000E+01
  4.6000000000E+01  4.8000000000E+01       2.6791283154E+01  9.5845680956E+01  2.6654000000E+01
  4.7000000000E+01  4.9000000000E+01       3.3497444020E+01  1.9424986227E+02  3.6165300000E+01
  4.8000000000E+01  5.0000000000E+01       4.0724192927E+01  1.0696483977E+01  2.6743900000E+01
  4.9000000000E+01  5.1000000000E+01       5.1729114214E+01 -3.7884511569E+01  3.3240800000E+01
  5.0000000000E+01  5.2000000000E+01      -6.4268353802E+00  3.0983249122E+01  2.6137100000E+01
